,0,1,2
247,bac0be96-b5a7-42ca-99ee-70528724678c,Hi.. I cancelled my subscription but I see my card is charged,"{'recipient': {'id': 'bac0be96-b5a7-42ca-99ee-70528724678c'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
248,bbb073fa-2513-40dd-891f-9546ce091ff5,,
249,bdc68efc-cc7b-4082-a5d8-81cedb241ae3,I cancelled my account weeks ago to ensure I didn't get charged for this month and it said I had 10days elft. Now I've been charged for another month.,"{'recipient': {'id': 'bdc68efc-cc7b-4082-a5d8-81cedb241ae3'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
250,bf5fdb09-fbce-4ff4-804c-4df6bb3618fa,"Hello, I had got a free trial membership for a contest and I found out that I got charged $75. I was wondering if I could get a full refund because I didn't know it'd charge me after the free trial and I never used it once. Please help. Thanks","{'recipient': {'id': 'bf5fdb09-fbce-4ff4-804c-4df6bb3618fa'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
251,bfed78f8-46f8-4aca-b527-7267591ddb80,"Hi, was wondering if you would be able to cancel my plan. I didn't realise i was being charged until recently.I only needed to use the software one time and bought it for that i didn't realise a direct debit was set up. Wondering if you could help. Thanks","{'recipient': {'id': 'bfed78f8-46f8-4aca-b527-7267591ddb80'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
252,c0063ca6-543c-4a72-9629-0fb947ec2353,i cancelled my sunscribtion on may 2 but i just got charged for another month yesterday,"{'recipient': {'id': 'c0063ca6-543c-4a72-9629-0fb947ec2353'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. You have a concern with ""Billing or invoice"". Is that right?', 'buttons': [{'type': 'postback', 'title': 'Yes', 'payload': 'Yes'}, {'type': 'postback', 'title': 'No', 'payload': 'No'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
253,c0a4ab00-5d4e-48c9-b368-e9f3a0b046ff,,
254,c0cfc0e9-45a1-4686-900b-375b06338125,"Hi, I got a payment fee on my bank record, but I haven't made any purchase and I cancelled my trials, since I decided to go a different route","{'recipient': {'id': 'c0cfc0e9-45a1-4686-900b-375b06338125'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
255,c0e102bf-f03b-4701-889d-fcfb2c94bf3e,Please send me all invoices related to Wadis payments. you have my mail : rikig@wadis-co.com,"{'recipient': {'id': 'c0e102bf-f03b-4701-889d-fcfb2c94bf3e'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. You have a concern with ""Invoice"". Is that right?', 'buttons': [{'type': 'postback', 'title': 'Yes', 'payload': 'Yes'}, {'type': 'postback', 'title': 'No', 'payload': 'No'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
256,c1544a01-57fe-4fb5-8d8d-528916e008c0,I need to speak to someone,"{'recipient': {'id': 'c1544a01-57fe-4fb5-8d8d-528916e008c0'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. You need help with your account sign-in or password. Is that right?', 'buttons': [{'type': 'postback', 'title': 'Yes', 'payload': 'Yes'}, {'type': 'postback', 'title': 'No', 'payload': 'No'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
257,c381a8e6-54dc-48eb-8ece-cbf4ec0cc366,HI I just contact you on this chat to query a bill charge and now have an email stating they have cancelled a subscription which i did not ask for,"{'recipient': {'id': 'c381a8e6-54dc-48eb-8ece-cbf4ec0cc366'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Get sign-in or password help', 'payload': 'Get sign-in or password help'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
258,c3940c8a-d2b8-4c46-8c34-2fe4bad3313b,I have one creative cloud account but I'm being charged twice every month,"{'recipient': {'id': 'c3940c8a-d2b8-4c46-8c34-2fe4bad3313b'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Reinstall a product or fix a trial error', 'payload': 'Reinstall a product or fix a trial error'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
259,c3c328ff-577c-48e0-a7c4-1b003a2ccc25,Hi I?ve been charged but I cancelled my subscription before my trial ended,"{'recipient': {'id': 'c3c328ff-577c-48e0-a7c4-1b003a2ccc25'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
260,c4cf7824-f06f-438c-a451-48b8fc58989b,"Hello, I cancelled my subscription a while ago but I am still getting charged","{'recipient': {'id': 'c4cf7824-f06f-438c-a451-48b8fc58989b'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
261,c5570c04-7c73-4429-adf8-e1c36b8e02e8,"Help! I'm a student and I thought that I would only be charged about $20 a month for the Adobe Suite. What happened? Also, I used the free trial for Adobe Stock but I'm still linked up and getting charged . I cannot afford these things. Is there any way to get a refund for what I haven't used?","{'recipient': {'id': 'c5570c04-7c73-4429-adf8-e1c36b8e02e8'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
262,c5bf7cde-201a-4dbb-afb6-fb4648906ae5,"Hi, I just tried using Lightroom free trial, why am I being charged $1 for?","{'recipient': {'id': 'c5bf7cde-201a-4dbb-afb6-fb4648906ae5'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'One dollar charge', 'payload': 'One dollar charge'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
263,c74f2130-f783-4da8-b882-11627317462c,"Hi, I need my last invoice, I'm having trouble downloading it from the website","{'recipient': {'id': 'c74f2130-f783-4da8-b882-11627317462c'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Invoice', 'payload': 'Invoice'}, {'type': 'postback', 'title': 'Get sign-in or password help', 'payload': 'Get sign-in or password help'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
264,c75e4852-ba0e-4bf2-83bc-f224c151052f,"Hello, I have been charged three separate times ?1, ?1 and ?4.89 from adobe systems soft and I am unsure why. Please would you be able to explain why I have had this money taken out fo my account.","{'recipient': {'id': 'c75e4852-ba0e-4bf2-83bc-f224c151052f'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Get sign-in or password help', 'payload': 'Get sign-in or password help'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
265,c787d8df-e966-4a32-96d7-cf0f487c3f19,yes i thought i had cancelled my subscription of PP when the renewal notice came but it has been paid automatically by Pay pal how do i get this refunded?,"{'recipient': {'id': 'c787d8df-e966-4a32-96d7-cf0f487c3f19'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
266,c7e9a14c-c7bf-4078-8c37-64aa83e0eb41,"Hi there, I purchased adobe creative cloud a few months ago but I haven't used it yet. I was wondering if I could get a refund on my payments until now as I would like to start downloading and get set up today. Is this possible?","{'recipient': {'id': 'c7e9a14c-c7bf-4078-8c37-64aa83e0eb41'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Get sign-in or password help', 'payload': 'Get sign-in or password help'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
267,c97119d6-5eb5-4cc5-a43f-da643ff10ccb,,
268,ca437dbf-6eb5-400a-9fff-2bc24614c86b,I'm being charged full price rather than the educational discounted price,"{'recipient': {'id': 'ca437dbf-6eb5-400a-9fff-2bc24614c86b'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. You have a concern with ""Billing or invoice"". Is that right?', 'buttons': [{'type': 'postback', 'title': 'Yes', 'payload': 'Yes'}, {'type': 'postback', 'title': 'No', 'payload': 'No'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
269,cb01a623-6e2e-4a5e-a785-52859bed076f,"Dear Agent, I would like to get my invoice for my adobe dc payment","{'recipient': {'id': 'cb01a623-6e2e-4a5e-a785-52859bed076f'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Invoice', 'payload': 'Invoice'}, {'type': 'postback', 'title': 'Get sign-in or password help', 'payload': 'Get sign-in or password help'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
270,cc362bdb-77e5-4558-be35-46a7b7100d3e,I'm confused regarding my billing history,"{'recipient': {'id': 'cc362bdb-77e5-4558-be35-46a7b7100d3e'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. You have a concern with ""Billing or invoice"". Is that right?', 'buttons': [{'type': 'postback', 'title': 'Yes', 'payload': 'Yes'}, {'type': 'postback', 'title': 'No', 'payload': 'No'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
271,cc4fe797-de7c-4328-b182-b780d474091c,Question about a charge on my bank account numerous times,"{'recipient': {'id': 'cc4fe797-de7c-4328-b182-b780d474091c'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'One dollar charge', 'payload': 'One dollar charge'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
272,cd141880-6862-46a0-a40c-7e5c7487a1d4,I don't understand my bill.,"{'recipient': {'id': 'cd141880-6862-46a0-a40c-7e5c7487a1d4'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. You have a concern with ""Billing or invoice"". Is that right?', 'buttons': [{'type': 'postback', 'title': 'Yes', 'payload': 'Yes'}, {'type': 'postback', 'title': 'No', 'payload': 'No'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
273,ce56048a-dbae-4039-ab1b-86759da3048c,None. I just want to receive my invoice.,"{'recipient': {'id': 'ce56048a-dbae-4039-ab1b-86759da3048c'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. You have a concern with ""Invoice"". Is that right?', 'buttons': [{'type': 'postback', 'title': 'Yes', 'payload': 'Yes'}, {'type': 'postback', 'title': 'No', 'payload': 'No'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
274,cecce9f4-ef1f-431b-892c-c41c7fd25dc6,"Hi! I recently got charged by adobe on my credit card, and it wasn't the usual monthly subscription charge.","{'recipient': {'id': 'cecce9f4-ef1f-431b-892c-c41c7fd25dc6'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
275,d092b1cf-a63b-4b7d-a80f-0417e15727fd,"Hello, I wanted to purchase the monthly plan of $1.99 for converting documents to PDFs in word but when I checked out it had charged me $25 for an annual plan. I really only want the month to month, can we please cancel the annual plan and reimburse the extra?","{'recipient': {'id': 'd092b1cf-a63b-4b7d-a80f-0417e15727fd'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Help buying a product or plan', 'payload': 'Help buying a product or plan'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
276,d155da49-9c3e-4c6e-a8ae-5f424595a020,the second month payment is made out of our consent and I request the cancellation and refund.,"{'recipient': {'id': 'd155da49-9c3e-4c6e-a8ae-5f424595a020'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
277,d186041a-0d82-4118-affa-ee556a065825,,
278,d227a15c-abaf-49fe-b974-de2669365ccf,having trouble with transaction for free trial,"{'recipient': {'id': 'd227a15c-abaf-49fe-b974-de2669365ccf'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. You have a concern with ""Billing or invoice"". Is that right?', 'buttons': [{'type': 'postback', 'title': 'Yes', 'payload': 'Yes'}, {'type': 'postback', 'title': 'No', 'payload': 'No'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
279,d257b853-d400-450f-8e23-3af0c99d2c5b,hi ive just realised that ive been paying for a subscription that my son had forgot to get rid of for ?20 a month and i need a refund.,"{'recipient': {'id': 'd257b853-d400-450f-8e23-3af0c99d2c5b'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Get sign-in or password help', 'payload': 'Get sign-in or password help'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
280,d414a0cf-e50d-403d-b9b8-d44dea0dec54,"hello i am willing to finish my paid member, how should i make it ?","{'recipient': {'id': 'd414a0cf-e50d-403d-b9b8-d44dea0dec54'}, 'message': {'seq': 0, 'text': 'I want to be sure I understand clearly. Can you describe the issue more specifically?', 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
281,d54fb3a8-f0be-4998-8ec2-6357ed4f2273,"I canceled my Adobe Stock subscription today, but it was charged to my Pay Pal wallet. How do I get my money back for an unused subscription?","{'recipient': {'id': 'd54fb3a8-f0be-4998-8ec2-6357ed4f2273'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
282,d5a05a12-3e91-4176-9811-6c3e971cbaae,Please refund me transaction 60932350400 04.26.2019,"{'recipient': {'id': 'd5a05a12-3e91-4176-9811-6c3e971cbaae'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. You have a concern with ""Billing or invoice"". Is that right?', 'buttons': [{'type': 'postback', 'title': 'Yes', 'payload': 'Yes'}, {'type': 'postback', 'title': 'No', 'payload': 'No'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
283,d7291570-e78b-4f48-a31d-53e1fe53f1d7,"Hi, I would like to end my subscription and receive a refund for the most recent subscription charge if possible. Thank you! Delayne","{'recipient': {'id': 'd7291570-e78b-4f48-a31d-53e1fe53f1d7'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
284,d801961a-2e2d-4ee4-9756-87b435c42dca,"I'm confused about my plan.  My plan says """"""""annual plan, prepaid.  I made a payment last month and it says I owe again this month.","{'recipient': {'id': 'd801961a-2e2d-4ee4-9756-87b435c42dca'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Switch to a different plan', 'payload': 'Switch to a different plan'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
285,d86fd29f-5cc3-4f15-8001-7e79053107b4,,
286,d8923e95-978e-4b75-bc32-006248eb6435,"Hi, I thought I had signed up for a monthly plan and didnt realize I'd get charged for cancelling my plan. We never even used it and hoping to get refunded for the cancelation charge.","{'recipient': {'id': 'd8923e95-978e-4b75-bc32-006248eb6435'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
287,d9213e10-a384-410e-a7c0-3f5d7ecc952a,I was offered to change my plan to 29.99 with 3 months free. I was charged the 29.99 plus tax but now I have an additional 42 dollar charge I can not afford,"{'recipient': {'id': 'd9213e10-a384-410e-a7c0-3f5d7ecc952a'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
288,d9fd66c8-723f-4d4c-aec1-526496832b4d,,
289,dc1d2d3e-ba45-45d8-9a73-f6553fb5a542,"I keep getting charged twice each month., my acrobat pro dc shows my plan is expired and I need to reactivate it","{'recipient': {'id': 'dc1d2d3e-ba45-45d8-9a73-f6553fb5a542'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Switch to a different plan', 'payload': 'Switch to a different plan'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
290,dcdc068a-2d32-4aba-becc-efc8dd15f89b,Hi - I would like to continue my chat from yesterday,"{'recipient': {'id': 'dcdc068a-2d32-4aba-becc-efc8dd15f89b'}, 'message': {'seq': 0, 'text': 'I want to be sure I understand clearly. Can you describe the issue more specifically?', 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
291,e12d31db-828d-47a5-a911-3d259625a358,I have received an invoice (your ref IEE2019002281088) for ?19.99. Please advise what this is for as there is no clear description listed on the invoice. Thank you,"{'recipient': {'id': 'e12d31db-828d-47a5-a911-3d259625a358'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Invoice', 'payload': 'Invoice'}, {'type': 'postback', 'title': 'Reinstall a product or fix a trial error', 'payload': 'Reinstall a product or fix a trial error'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
292,e1cda210-44cc-431b-8f37-43cf36a2236e,Billing issues on my account. You have been charging me on two of my Credit cards for more than 4 months!!!!??,"{'recipient': {'id': 'e1cda210-44cc-431b-8f37-43cf36a2236e'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Setup or update a payment method', 'payload': 'Setup or update a payment method'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
293,e27d5f71-cee4-4e8f-8778-7c3f75dd3c69,,
294,e2bba033-518f-43cd-a979-0fb807e7288a,I have been charged for a service but I am not sure how as I didnt put my card details in when downloading the program,"{'recipient': {'id': 'e2bba033-518f-43cd-a979-0fb807e7288a'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Setup or update a payment method', 'payload': 'Setup or update a payment method'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
295,e2d840ad-cdc3-4279-9e9f-5e4f3ac07f5c,Invoice details and need a soft copy of the invoice,"{'recipient': {'id': 'e2d840ad-cdc3-4279-9e9f-5e4f3ac07f5c'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Invoice', 'payload': 'Invoice'}, {'type': 'postback', 'title': 'Get sign-in or password help', 'payload': 'Get sign-in or password help'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
