Intent Type,conversationId,Round 1 Successful,Round 1 Successful but Misrouted,Round 1 Understood but Incorrect,Round 1 Not Understood,Round 2 Successful,Round 2 Successful but Misrouted,Round 2 Understood but Incorrect,Round 2 Not Understood,usertext1,confidence1_1,userresponse1_1,interpretation1_1,interpretation1_2,usertext2,confidence2_1,userresponse2_1,interpretation2_1,interpretation2_2,directagentflag,issuegroup,latest_queue_key,top_transfer_path
BILLING,96ceac6a-0929-4c59-85b9-e6742e3f3651,1,0,0,0,0,0,0,0,A few days ago I spoke with your consultant about changes on the invoice,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,End User Account Management,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,96db60e5-4f50-4793-92aa-c1385eb714bc,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,ADB-Eng-RT-Bot,NULL
BILLING,9728d9af-a54f-49b6-84be-c8776328afb7,1,0,0,0,0,0,0,0,"In December 2018 I installed OSMohave (version 10.14.14) on my Mac. With that upgrade my Adobe programs no longer were sufficient for 64bit operations. I had Adobe Photoshop Elements 14 and needed to upgrade it. Not really knowing what I was doing, I ordered a photography cloud plan which now costs me $10.73/month. I am not doing sophisticated photoshop editing. Is there a simple plan which is not cloud based and does not require a monthly charge. At the same time I was trying to upgrade my Adobe Acrobat Pro application. I am still having problems with the Acrobat application and sometimes I receive messages that I need to upgrade the Adobe Acrobat Pro to be compatible with Mojave.",High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,End User Account Management,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,97ccc0e1-3fb8-47fb-86d1-7b44ed4e096a,0,0,0,0,1,0,0,0,question about bill,NULL,NULL,NULL,NULL,I don't understand my bill,High Confidence,YES,RESULT01:BILLING SCORE01:70.00,NULL,0,End User Account Management,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,9819f00a-ec7a-4bcf-9ff5-956b186d6ebd,0,0,0,0,1,0,0,0,billing,NULL,NULL,NULL,NULL,Billing issue,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,0,NULL,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,9828a41d-998c-4a3a-9f77-2ce24b5d8274,0,0,1,0,1,0,0,0,"Hi, my name is Mark Williams, and I have an account for Adobe InDesign. Previously I had a problem in that I somehow had two accounts and was double-billed. A helpful chat agent seemingly fixed that, but my wife pointed out that there was still an extra charge from December of 2018. What other information can I send you?",High Confidence,NO,RESULT01:BILLING SCORE01:100.00,NULL,I was charged an extra amount last December and I would like to arrange to be refunded.,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,0,Billing,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,9834a767-3e04-4c99-8852-32b48187b0b3,1,0,0,0,0,0,0,0,I canceled my trial subscription but was charged 14.99. Do I have access through the month until the next billing period since I was charged the monthly fee? Or will that amount be refunded since I canceled.,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,End User Account Management,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,9849d6a3-b8e0-41b7-8003-76e8b9e6aee0,1,0,0,0,0,0,0,0,"Hi. I have been charged today about ?24, but not sure why",High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,Billing,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,9b3dd5a7-639b-403e-a944-1cd2e12b5b96,0,0,0,0,1,0,0,0,It has been working for years,NULL,NULL,NULL,NULL,WHy is my billing settings not work?,High Confidence,YES,RESULT01:BILLING SCORE01:70.00,NULL,0,NULL,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,9ccc3cb1-d3c0-443b-8f35-765901375320,1,0,0,0,0,0,0,0,I was charged $19.98 for canceling? Would like a refund of my money.,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,9cf851fd-b9a2-4af2-92f1-b281b01b7b4e,1,0,0,0,0,0,0,0,I?m being charged twice,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,ADB-Eng-RT-Bot,NULL
BILLING,9da0169b-382e-4075-a675-40b4f37dd851,1,0,0,0,0,0,0,0,I was charged for both an Adobe Cloud plan and a Photography plan and I believe that is a mistake,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,End User Account Management,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,9df03d6e-b5dc-4ff5-a094-3e606ee90f76,1,0,0,0,0,0,0,0,"Hello. I subscribed creative cloud yearly plan for students and teacher last month. While i was looking for next payment date on the adobe website, somehow i accidently pressed cancellation of yearly plan and saw """"""""penalty fee would be charged"""""""".",High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,Billing,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,9e2a1780-b961-4e0c-b3fe-49cbbe476755,1,0,0,0,0,0,0,0,i want to end my 7 days test period before i get charge,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,Retention,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,9ef24427-b247-4bcc-8e4a-2a8dc513307b,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,ADB-Eng-RT-Bot,NULL
BILLING,9efe2330-0041-4196-816c-215dabb6635e,1,0,0,0,0,0,0,0,I have noticed going through my account records that my monthly invoice payment has gone up by ?8.00 from November 2018 ?,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,Retention,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,9fda8916-d7bb-465e-99ce-ff0aa49ce18e,0,0,1,0,1,0,0,0,My account was overcharged,Disambiguation,Something else,RESULT01:ADOBE_ID/PASSWORD SCORE01:66.75,RESULT02:ACTIVATION/LICENSING SCORE02:66.65,I want a refund,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,0,Billing,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,a055f39b-ff61-4c32-aa4a-2f3a673485fc,0,0,0,0,1,0,0,0,charge,NULL,NULL,NULL,NULL,Refund,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,0,Retention,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,a0638399-9781-47ab-bdc9-f2dd2d258367,1,0,0,0,0,0,0,0,"Hi! I purchased the 9.99/month photography package in February and was charged appropriately the 1st month, and now monthly charges have been around $40 for the last two. Why is this?",High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,End User Account Management,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,a0ee8ed7-c1fc-4d05-8c79-a15b91887602,1,0,0,0,0,0,0,0,billing,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,a130d16e-20d5-40c5-88f4-f2e8ee0c4821,1,0,0,0,0,0,0,0,I have a government tax exempt credit card,High Confidence,YES,RESULT01:BILLING SCORE01:70.00,NULL,NULL,NULL,NULL,NULL,NULL,0,Billing,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,a14dab2a-a7b5-41b8-b86c-28b7ae28945f,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,ADB-Eng-RT-Bot,NULL
BILLING,a159eea1-c5cd-424c-af8a-af03eac05b9f,0,0,1,0,1,0,0,0,"Hi i haven't used the services in a while and don't think that i will need them so i have deiced to cancel my subscription but it says i will be charged with a cancellation fee, i am only in high school and do not have the money to pay this",High Confidence,NO,RESULT01:BILLING SCORE01:100.00,NULL,to not get charged with a cancellation fee,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,0,NULL,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,a36fcade-8b3f-4b89-b0b1-c983902add4c,1,0,0,0,0,0,0,0,"hi, I need invoice for my account by my email address",High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,End User Account Management,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,a4766927-4d15-432c-9671-818d9c9ca244,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,a4f34bef-d31e-41d0-b201-38f00e71dfcd,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,ADB-Eng-RT-Bot,NULL
BILLING,a549a2bd-22a6-444d-8e91-523012310491,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,ADB-Eng-RT-Bot,NULL
BILLING,a72e703f-fa54-4a3a-b480-fd9ac1acaf40,1,0,0,0,0,0,0,0,I have a charge or 19.99 with my visa I want to know what account it is in,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,a8699787-6899-4d92-80a4-6e5a6431bf8c,0,0,1,0,1,0,0,0,"I would like to cancel my service, I never use it for one second, because I didn't download it sucessfully",Disambiguation,Something else,RESULT01:BILLING SCORE01:59.53,RESULT02:DOWNLOAD/INSTALLATION/UPGRADE SCORE02:57.,"I would like to cancel my service, I never use it for one second, because I didn't download it sucessfully",Disambiguation,BILLING,RESULT01:BILLING SCORE01:59.53,RESULT02:DOWNLOAD/INSTALLATION/UPGRADE SCORE02:57.,0,NULL,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,a95fbd06-4883-4f10-a0ac-3600f1385f5d,1,0,0,0,0,0,0,0,I need to know if you just charged me $1 or if it's a fraudulent charge,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,a9ba9e1e-4953-4a02-b3de-d2218fe62216,1,0,0,0,0,0,0,0,Why am I being double billed?,High Confidence,YES,RESULT01:BILLING SCORE01:70.00,NULL,NULL,NULL,NULL,NULL,NULL,0,Retention,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,accd8de1-6afa-4b47-a422-124989b76728,0,0,1,0,0,0,0,1,Billing info please,Disambiguation,Something else,RESULT01:BILLING SCORE01:73.38,RESULT02:SALES SCORE02:72.22,Billing cycles,Low Confidence,NULL,RESULT01:BILLING SCORE01:50.69,NULL,0,NULL,SLS-CCI-EngUS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg->SLS-CCI-EngUS-Msg
BILLING,acda29bf-85d5-4470-a7b0-1aa9a4d1e5af,1,0,0,0,0,0,0,0,I'd like to cancel my InDesign plan but I heard about people doing that and being charged the rest of the year,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,Retention,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,aeb6ad06-78ab-402c-87c9-c47d1dd56974,1,0,0,0,0,0,0,0,Hi there. I cancelled my monthly illustrator plan in March but was charged on April 1st. I just want to make sure that's correct and that I won't be charged again.,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,End User Account Management,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,b064f342-a8f1-446b-83f1-af829efaf43d,1,0,0,0,0,0,0,0,"Hi I was suppose to end my premiere pro monthly plan but was still charged to my debit card, but I also wanted to start a new monthly plan with illustration, Is there anyway I can switch plans since Ive already paid for one ?",High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,End User Account Management,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,b07b77f3-2480-4ff4-981c-87a05721a476,1,0,0,0,0,0,0,0,Hello. I need a receipt for renewing our subscription for Adobe Creative Cloud. How do I acquire a receipt/statement? I was wondering if that can be sent to me via email at vicki@heartsandhomes.org. Thank you.,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,Billing,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,b125194f-5ed4-4aaa-99f8-a101621661c1,1,0,0,0,0,0,0,0,no idea why I was charged,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,b46ac060-af1a-4368-8b3c-cb4048067946,1,0,0,0,0,0,0,0,I would like a refund on my account for this May is possible,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,b49d3b82-14d7-4969-b89b-56d2aafadeb8,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,ADB-Eng-RT-Bot,NULL
BILLING,b4a336c1-f658-433d-a2f0-402c13257f53,0,0,1,0,1,0,0,0,"CC subscription renewed April 18, 2019. I saw it on my credit card statement. Can I get a receipt for that?",Disambiguation,Something else,RESULT01:BILLING SCORE01:70.00,RESULT02:RETENTION SCORE02:70.00,I need a receipt emailed to me for Adobe Creative Cloud Subscription Renewal,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,0,NULL,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,b4aa0df9-c2e5-4026-a3f4-b84745ed0df5,1,0,0,0,0,0,0,0,"payment problem: my card was lost, had to be blocked, now waiting for new credit card, in the meantime I get info from you that soon my account will be blocked - but there is no other option to pay if you don't have a credit card (even by pay pal you have to pay via card) - what should I do? It arrives in a week or so",Disambiguation,BILLING,RESULT01:BILLING SCORE01:70.00,RESULT02:RETENTION SCORE02:70.00,NULL,NULL,NULL,NULL,NULL,0,Billing,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,b572a1ad-b7fe-43ab-a79d-872096abd7a0,1,0,0,0,0,0,0,0,"Hi, I have been charged twice and had to contact my bank provider to dispute the case, not sure why this is happening ?",High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,Billing,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,b57ff348-5a83-4e44-8bb8-f0f061867a71,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,ADB-Eng-RT-Bot,NULL
BILLING,b89436b7-7f33-4e26-afd6-99a8d803f606,1,0,0,0,0,0,0,0,I canceled my plan and I still got charged for it,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,Retention,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,bac0be96-b5a7-42ca-99ee-70528724678c,1,0,0,0,0,0,0,0,Hi.. I cancelled my subscription but I see my card is charged,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,Billing,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,bbb073fa-2513-40dd-891f-9546ce091ff5,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,ADB-Eng-RT-Bot,NULL
BILLING,bdc68efc-cc7b-4082-a5d8-81cedb241ae3,0,0,1,0,1,0,0,0,I cancelled my account weeks ago to ensure I didn't get charged for this month and it said I had 10days elft. Now I've been charged for another month.,High Confidence,NO,RESULT01:BILLING SCORE01:100.00,NULL,How to request a refund and cancel a plan,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,0,Billing,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,bf5fdb09-fbce-4ff4-804c-4df6bb3618fa,1,0,0,0,0,0,0,0,"Hello, I had got a free trial membership for a contest and I found out that I got charged $75. I was wondering if I could get a full refund because I didn't know it'd charge me after the free trial and I never used it once. Please help. Thanks",High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,bfed78f8-46f8-4aca-b527-7267591ddb80,1,0,0,0,0,0,0,0,"Hi, was wondering if you would be able to cancel my plan. I didn't realise i was being charged until recently.I only needed to use the software one time and bought it for that i didn't realise a direct debit was set up. Wondering if you could help. Thanks",High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,Retention,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,c0063ca6-543c-4a72-9629-0fb947ec2353,1,0,0,0,0,0,0,0,i cancelled my sunscribtion on may 2 but i just got charged for another month yesterday,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,Retention,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,c0a4ab00-5d4e-48c9-b368-e9f3a0b046ff,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,ADB-Eng-RT-Bot,NULL
BILLING,c0cfc0e9-45a1-4686-900b-375b06338125,1,0,0,0,0,0,0,0,"Hi, I got a payment fee on my bank record, but I haven't made any purchase and I cancelled my trials, since I decided to go a different route",Disambiguation,BILLING,RESULT01:BILLING SCORE01:70.00,RESULT02:RETENTION SCORE02:70.00,NULL,NULL,NULL,NULL,NULL,0,Retention,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,c0e102bf-f03b-4701-889d-fcfb2c94bf3e,0,0,1,0,1,0,0,0,Please send me all invoices related to Wadis payments. you have my mail : rikig@wadis-co.com,High Confidence,NO,RESULT01:BILLING SCORE01:70.00,NULL,I need the invoices.,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,0,NULL,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,c1544a01-57fe-4fb5-8d8d-528916e008c0,0,0,0,1,1,0,0,0,I need to speak to someone,Low Confidence,NULL,RESULT01:ADOBE_ID/PASSWORD SCORE01:62.19,NULL,Pleas give me a contact number to speak to someone in billing,High Confidence,YES,RESULT01:BILLING SCORE01:70.00,NULL,0,Billing,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,c381a8e6-54dc-48eb-8ece-cbf4ec0cc366,1,0,0,0,0,0,0,0,HI I just contact you on this chat to query a bill charge and now have an email stating they have cancelled a subscription which i did not ask for,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,End User Account Management,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,c3940c8a-d2b8-4c46-8c34-2fe4bad3313b,1,0,0,0,0,0,0,0,I have one creative cloud account but I'm being charged twice every month,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,Billing,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,c3c328ff-577c-48e0-a7c4-1b003a2ccc25,1,0,0,0,0,0,0,0,Hi I?ve been charged but I cancelled my subscription before my trial ended,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,Retention,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,c4cf7824-f06f-438c-a451-48b8fc58989b,1,0,0,0,0,0,0,0,"Hello, I cancelled my subscription a while ago but I am still getting charged",High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,Retention,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,c5570c04-7c73-4429-adf8-e1c36b8e02e8,1,0,0,0,0,0,0,0,"Help! I'm a student and I thought that I would only be charged about $20 a month for the Adobe Suite. What happened? Also, I used the free trial for Adobe Stock but I'm still linked up and getting charged . I cannot afford these things. Is there any way to get a refund for what I haven't used?",High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,End User Account Management,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,c5bf7cde-201a-4dbb-afb6-fb4648906ae5,1,1,0,0,0,0,0,0,"Hi, I just tried using Lightroom free trial, why am I being charged $1 for?",High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,Billing,TS-Eng-Photo-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg->TS-Eng-Photo-Msg
BILLING,c74f2130-f783-4da8-b882-11627317462c,0,0,1,0,1,0,0,0,"Hi, I need my last invoice, I'm having trouble downloading it from the website",High Confidence,NO,RESULT01:BILLING SCORE01:100.00,NULL,I need the invoice file,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,0,End User Account Management,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,c75e4852-ba0e-4bf2-83bc-f224c151052f,1,0,0,0,0,0,0,0,"Hello, I have been charged three separate times ?1, ?1 and ?4.89 from adobe systems soft and I am unsure why. Please would you be able to explain why I have had this money taken out fo my account.",High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,c787d8df-e966-4a32-96d7-cf0f487c3f19,1,0,0,0,0,0,0,0,yes i thought i had cancelled my subscription of PP when the renewal notice came but it has been paid automatically by Pay pal how do i get this refunded?,Disambiguation,RETENTION,RESULT01:BILLING SCORE01:70.00,RESULT02:RETENTION SCORE02:70.00,NULL,NULL,NULL,NULL,NULL,0,Retention,RET-Eng-CCI-Msg,ADB-Eng-RT-Bot->RET-Eng-CCI-Msg
BILLING,c7e9a14c-c7bf-4078-8c37-64aa83e0eb41,1,0,0,0,0,0,0,0,"Hi there, I purchased adobe creative cloud a few months ago but I haven't used it yet. I was wondering if I could get a refund on my payments until now as I would like to start downloading and get set up today. Is this possible?",High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,c97119d6-5eb5-4cc5-a43f-da643ff10ccb,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,ADB-Eng-RT-Bot,NULL
BILLING,ca437dbf-6eb5-400a-9fff-2bc24614c86b,0,0,1,0,1,0,0,0,I'm being charged full price rather than the educational discounted price,High Confidence,NO,RESULT01:BILLING SCORE01:100.00,NULL,education discount,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,0,Retention,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,cb01a623-6e2e-4a5e-a785-52859bed076f,0,0,1,0,1,0,0,0,"Dear Agent, I would like to get my invoice for my adobe dc payment",High Confidence,NO,RESULT01:BILLING SCORE01:100.00,NULL,I need soft copy of invoice itself,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,0,End User Account Management,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,cc362bdb-77e5-4558-be35-46a7b7100d3e,1,0,0,0,0,0,0,0,I'm confused regarding my billing history,High Confidence,YES,RESULT01:BILLING SCORE01:70.00,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,cc4fe797-de7c-4328-b182-b780d474091c,1,0,0,0,0,0,0,0,Question about a charge on my bank account numerous times,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,Billing,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,cd141880-6862-46a0-a40c-7e5c7487a1d4,1,0,0,0,0,0,0,0,I don't understand my bill.,High Confidence,YES,RESULT01:BILLING SCORE01:70.00,NULL,NULL,NULL,NULL,NULL,NULL,0,Retention,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,ce56048a-dbae-4039-ab1b-86759da3048c,1,0,0,0,0,0,0,0,None. I just want to receive my invoice.,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,cecce9f4-ef1f-431b-892c-c41c7fd25dc6,1,0,0,0,0,0,0,0,"Hi! I recently got charged by adobe on my credit card, and it wasn't the usual monthly subscription charge.",High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,Billing,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
